KatpointTargets,ProposalId,StartTime,CaptureBlockId,Description,Duration,CAS.ProductTransferStatus,Public,NumFreqChannels,Targets,MinFreq,MaxFreq
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-99,2020-03-31T00:50:50Z,1585615849,Meertime 1K L-band phase up with flatten bandpass,439.81,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J1022+1001\, radec Pulsars\, 10:22:58.02\, 10:01:53.2,J1024-0719\, radec Pulsars\, 10:24:38.67\, -7:19:19.6,J1216-6410\, radec Pulsars\, 12:16:07.34\, -64:10:09.2,J1421-4409\, radec Pulsars\, 14:21:20.97\, -44:09:04.5,J1431-5740\, radec Pulsars\, 14:31:03.50\, -57:40:11.7,J1435-6100\, radec Pulsars\, 14:35:20.27\, -61:00:58.0,J1446-4701\, radec Pulsars\, 14:46:35.71\, -47:01:26.8,J1455-3330\, radec Pulsars\, 14:55:47.97\, -33:30:46.4,J1525-5545\, radec Pulsars\, 15:25:28.13\, -55:45:49.8,J1543-5149\, radec Pulsars\, 15:43:44.15\, -51:49:54.7,J1545-4550\, radec Pulsars\, 15:45:55.95\, -45:50:37.5,J1547-5709\, radec Pulsars\, 15:47:24.12\, -57:09:17.6,J1600-3053\, radec Pulsars\, 16:00:51.90\, -30:53:49.4,J1603-7202\, radec Pulsars\, 16:03:35.68\, -72:02:32.7,J1614-2230\, radec Pulsars\, 16:14:36.51\, -22:30:31.3,J1652-4838\, radec Pulsars\, 16:52:37.63\, -48:38:51.7",SCI-20180516-MB-05,2020-03-30T22:31:29Z,1585607480,MeerTIME MSP regular  (2020-02-28) part 3,8268.5,SPOOLED,,1024,"J1022+1001,J1024-0719,J1216-6410,J1421-4409,J1431-5740,J1435-6100,J1446-4701,J1455-3330,J1525-5545,J1543-5149,J1545-4550,J1547-5709,J1600-3053,J1603-7202,J1614-2230,J1652-4838",8.56E8,1.712E9
"J0825-5010 | PKS 0823-500\, radec bfcal single_accumulation\, 8:25:26.87\, -50:10:38.5\, (850.0 1720.0 -61.36 50.95 -13.59 1.167)",SCI-20180516-MB-99,2020-03-30T21:56:40Z,1585605396,Meertime 1K L-band phase up with flatten bandpass,439.81,SPOOLED,,1024,"J0825-5010,PKS 0823-500",8.56E8,1.712E9
"J0930-2301\, radec Pulsars\, 9:30:02.82\, -23:01:45.0,J1006-6311\, radec Pulsars\, 10:06:36.60\, -63:11:41.2,J1012-2337\, radec Pulsars\, 10:12:33.72\, -23:38:22.4,J1116-2444\, radec Pulsars\, 11:16:23.26\, -24:44:56.1,J1124-5916\, radec Pulsars\, 11:24:39.00\, -59:16:19.0,J1156-5909\, radec Pulsars\, 11:56:21.50\, -59:09:12.3,J1232-4742\, radec Pulsars\, 12:32:19.10\, -47:42:50.9,J1234-3630\, radec Pulsars\, 12:34:12.00\, -36:30:41.1,J1308-4650\, radec Pulsars\, 13:08:44.59\, -46:50:29.7,J1312-5402\, radec Pulsars\, 13:12:04.71\, -54:02:42.6,J1312-5516\, radec Pulsars\, 13:12:53.52\, -55:16:48.0,J1313+0931\, radec Pulsars\, 13:13:23.00\, 9:31:56.0,J1317-5759\, radec Pulsars\, 13:17:46.29\, -57:59:30.5,J1328-4921\, radec Pulsars\, 13:28:33.58\, -49:21:33.4,J1336-2522\, radec Pulsars\, 13:36:20.84\, -25:22:01.6,J1350-5115\, radec Pulsars\, 13:50:16.12\, -51:15:24.8,J1355-5153\, radec Pulsars\, 13:55:58.69\, -51:53:54.0,J1402-5124\, radec Pulsars\, 14:02:57.00\, -51:24:00.0,J1420-5416\, radec Pulsars\, 14:20:29.09\, -54:16:22.5,J1423-6953\, radec Pulsars\, 14:23:26.79\, -69:53:42.8,J1513-5946\, radec Pulsars\, 15:13:44.78\, -59:46:31.9,J1527-3931\, radec Pulsars\, 15:27:58.78\, -39:31:36.6,J1535-4415\, radec Pulsars\, 15:35:55.92\, -44:15:08.4,J1539-6322\, radec Pulsars\, 15:39:24.70\, -63:22:53.2",SCI-20180516-MB-02,2020-03-30T17:32:28Z,1585589477,"MeerTIME TPA 2020-03-29  + ",15753.34,SPOOLED,,1024,"J0930-2301,J1006-6311,J1012-2337,J1116-2444,J1124-5916,J1156-5909,J1232-4742,J1234-3630,J1308-4650,J1312-5402,J1312-5516,J1313+0931,J1317-5759,J1328-4921,J1336-2522,J1350-5115,J1355-5153,J1402-5124,J1420-5416,J1423-6953,J1513-5946,J1527-3931,J1535-4415,J1539-6322",8.56E8,1.712E9
"J0408-6545_S\, radec\, 4:08:20.38\, -65:55:08.9,J0408-6545_O | PKS 0408-65\, radec\, 4:08:20.38\, -65:45:09.1\, (1410.0 8400.0 -3.708 3.807 -0.7202),J0408-6545_N\, radec\, 4:08:20.38\, -65:35:09.3",SCI-20180516-MB-99,2020-03-30T17:21:20Z,1585588875,Fluxcal J0408-6545,255.89,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",8.56E8,1.712E9
"J0408-6545 | PKS 0408-65 | PKS 0407-65\, radec bfcal single_accumulation\, 4:08:20.38\, -65:45:09.1\, (850.0 1720.0 66.46 -62.7 20.46 -2.265)",SCI-20180516-MB-99,2020-03-30T17:11:19Z,1585588276,Meertime 1K L-band phase up with flatten bandpass,455.81,SPOOLED,,1024,"J0408-6545,PKS 0408-65,PKS 0407-65",8.56E8,1.712E9
"J1709-4429\, radec Pulsars\, 17:09:42.62\, -44:29:13.0,J1148-5725\, radec Pulsars\, 11:48:28.53\, -57:25:12.6,J1404+1159\, radec Pulsars\, 14:04:36.96\, 11:59:15.4,J1810-1441\, radec Pulsars\, 18:10:59.16\, -14:41:33.6,J1824-0132\, radec Pulsars\, 18:24:55.58\, -1:32:24.0,J1825+0004\, radec Pulsars\, 18:25:15.32\, 0:04:19.7,J1833-1034\, radec Pulsars\, 18:33:33.57\, -10:34:07.5,J1834-0010\, radec Pulsars\, 18:34:17.25\, -0:10:53.3,J1834-0742\, radec Pulsars\, 18:34:31.32\, -7:42:20.6,J1835-0349\, radec Pulsars\, 18:35:12.95\, -3:49:09.9,J1836-1324\, radec Pulsars\, 18:36:52.29\, -13:24:33.6",SCI-20180516-MB-02,2020-03-30T01:37:38Z,1585532185,MeerTIME TPA 2020-03-29  (part1),15481.45,SPOOLED,,1024,"J1709-4429,J1148-5725,J1404+1159,J1810-1441,J1824-0132,J1825+0004,J1833-1034,J1834-0010,J1834-0742,J1835-0349,J1836-1324",8.56E8,1.712E9
"J1939-6342_S\, radec\, 19:39:25.03\, -63:52:45.5,J1939-6342_O | PKS 1934-63\, radec\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231),J1939-6342_N\, radec\, 19:39:25.03\, -63:32:45.9",SCI-20180516-MB-99,2020-03-30T01:26:11Z,1585531568,Fluxcal J1939-6342,255.89,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-99,2020-03-30T01:15:55Z,1585530954,Meertime 1K L-band phase up with flatten bandpass,407.83,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1,J1037+0223 | J1037+0223\, radec gaincal\, 10:37:43.60\, 2:23:57.1,J1008+0740 | 3C237\, radec gaincal\, 10:08:00.02\, 7:30:16.6,J1001+0212 | COSMOS_6\, radec target\, 10:01:53.52\, 2:12:21.0,J1331+3030 | 3C286\, radec polcal\, 13:31:08.29\, 30:30:33.0",SCI-20180516-KH-01,2020-03-29T16:21:28Z,1585498873,MIGHTEE COSMOS_6,28755.83,SPOOLED,true,32768,"J0408-6545,0408-658,J0521+1638,3C138,J1037+0223,J1008+0740,3C237,J1001+0212,COSMOS_6,J1331+3030,3C286",8.56E8,1.712E9
"J1939-6342 | 1934-638\, radec delaycal bpcal\, 19:39:25.03\, -63:42:45.6,J1733-1304 | NRAO530\, radec gaincal\, 17:33:02.71\, -13:04:49.5,MAXIJ1820\, radec target\, 18:20:21.94\, 7:11:07.2,J1744-5144 | 1740-517\, radec gaincal\, 17:44:25.45\, -51:44:43.7,GX_339-4\, radec target\, 17:02:49.36\, -48:47:22.8,4U1630\, radec target\, 16:34:01.61\, -47:23:34.8",SCI-20180516-PW-01,2020-03-29T07:18:04Z,1585466272,ThunderKAT XRB+CV 2020-03-28,3830.38,SPOOLED,true,4096,"J1939-6342,1934-638,J1733-1304,NRAO530,MAXIJ1820,J1744-5144,1740-517,GX_339-4,4U1630",8.56E8,1.712E9
"J1709-4429\, radec Pulsars\, 17:09:42.62\, -44:29:13.0,J1435-5954\, radec Pulsars\, 14:35:00.36\, -59:54:49.2,J1440-6344\, radec Pulsars\, 14:40:31.26\, -63:44:48.4,J1502-5653\, radec Pulsars\, 15:02:57.39\, -56:53:39.2,J1507-4352\, radec Pulsars\, 15:07:34.16\, -43:52:03.8,J1511-5414\, radec Pulsars\, 15:11:51.31\, -54:14:40.3,J1530-5327\, radec Pulsars\, 15:30:26.87\, -53:27:56.3,J1531-5610\, radec Pulsars\, 15:31:27.91\, -56:10:55.0,J1534-4428\, radec Pulsars\, 15:34:52.00\, -44:28:09.4,J1534-5334\, radec Pulsars\, 15:34:08.28\, -53:34:19.7,J1534-5405\, radec Pulsars\, 15:34:33.59\, -54:05:39.7,J1551-4424\, radec Pulsars\, 15:51:48.02\, -44:24:42.0,J1555-2341\, radec Pulsars\, 15:55:33.18\, -23:41:09.9,J1603-2712\, radec Pulsars\, 16:03:08.06\, -27:13:27.6,J1603-3539\, radec Pulsars\, 16:03:53.70\, -35:39:57.1,J1648-3256\, radec Pulsars\, 16:48:06.07\, -32:56:40.8,J1650-1654\, radec Pulsars\, 16:50:27.17\, -16:54:42.3,J1603-5657\, radec Pulsars\, 16:03:31.46\, -56:57:44.2,J1622-4802\, radec Pulsars\, 16:22:47.19\, -48:02:13.1,J1622-4950\, radec Pulsars\, 16:22:44.80\, -49:50:54.4,J1626-4537\, radec Pulsars\, 16:26:48.98\, -45:37:25.6,J1627-5936\, radec Pulsars\, 16:27:52.59\, -59:36:55.3,J1632-4621\, radec Pulsars\, 16:32:49.81\, -46:21:48.6,J1648-6044\, radec Pulsars\, 16:48:51.23\, -60:44:25.5,J1649-3805\, radec Pulsars\, 16:49:48.22\, -38:05:59.1,J1649-4349\, radec Pulsars\, 16:49:20.42\, -43:49:22.2,J1703-3241\, radec Pulsars\, 17:03:22.54\, -32:41:48.0,J1703-4851\, radec Pulsars\, 17:03:54.53\, -48:52:01.0,J1705-3950\, radec Pulsars\, 17:05:29.84\, -39:50:59.0,J1709-4401\, radec Pulsars\, 17:09:41.39\, -44:01:11.2,J1720-3659\, radec Pulsars\, 17:20:01.98\, -36:59:06.5,J1722-3632\, radec Pulsars\, 17:22:09.82\, -36:32:53.3,J1723-3659\, radec Pulsars\, 17:23:07.58\, -36:59:13.9,J1737-3555\, radec Pulsars\, 17:37:40.04\, -35:55:43.8,J1738-3211\, radec Pulsars\, 17:38:54.19\, -32:11:53.6,J1744-3130\, radec Pulsars\, 17:44:05.68\, -31:30:04.0,J1750-3157\, radec Pulsars\, 17:50:47.32\, -31:57:44.1,J1750-3503\, radec Pulsars\, 17:50:44.50\, -35:03:08.9,J1808-3249\, radec Pulsars\, 18:08:04.48\, -32:49:34.0,J1807-2715\, radec Pulsars\, 18:07:08.50\, -27:15:03.0,J1759-2205\, radec Pulsars\, 17:59:24.16\, -22:05:33.0,J1703-1846\, radec Pulsars\, 17:03:51.09\, -18:46:14.8,J1748-1300\, radec Pulsars\, 17:48:17.41\, -13:00:52.1,J1805-0619\, radec Pulsars\, 18:05:31.44\, -6:19:45.4,J1806-1154\, radec Pulsars\, 18:06:06.79\, -11:54:28.7,J1808-0813\, radec Pulsars\, 18:08:09.43\, -8:13:01.8,J1812-1733\, radec Pulsars\, 18:12:15.86\, -17:33:37.9,J1816-1729\, radec Pulsars\, 18:16:18.66\, -17:29:02.7,J1818-1422\, radec Pulsars\, 18:18:23.77\, -14:22:36.7,J1819-0925\, radec Pulsars\, 18:19:50.54\, -9:25:49.9,J1822-4209\, radec Pulsars\, 18:22:11.36\, -42:09:11.0,J1823-0154\, radec Pulsars\, 18:23:52.15\, -1:54:04.6,J1824-1118\, radec Pulsars\, 18:24:29.54\, -11:18:42.6,J1824-1159\, radec Pulsars\, 18:24:56.15\, -11:59:53.4,J1831-0823\, radec Pulsars\, 18:31:36.33\, -8:23:23.9,J1832-0644\, radec Pulsars\, 18:32:42.67\, -6:44:01.8,J1832-1021\, radec Pulsars\, 18:32:40.87\, -10:21:32.8,J1833-0338\, radec Pulsars\, 18:33:41.89\, -3:39:04.3,J1834-0426\, radec Pulsars\, 18:34:25.60\, -4:26:15.8,J1837-0653\, radec Pulsars\, 18:37:14.65\, -6:53:02.1,J1839-0643\, radec Pulsars\, 18:39:09.80\, -6:43:45.2,J1840-0809\, radec Pulsars\, 18:40:33.36\, -8:09:03.3,J1840-0815\, radec Pulsars\, 18:40:13.78\, -8:15:10.6,J1843-0211\, radec Pulsars\, 18:43:30.33\, -2:11:02.8,J1843-0459\, radec Pulsars\, 18:43:27.64\, -4:59:30.4,J1844-0244\, radec Pulsars\, 18:44:44.98\, -2:44:40.9,J1843-0000\, radec Pulsars\, 18:43:27.96\, -0:00:40.9,J1850-0006\, radec Pulsars\, 18:50:47.93\, -0:06:26.1,J1851-0053\, radec Pulsars\, 18:51:03.17\, -0:53:07.3,J1856-0526\, radec Pulsars\, 18:56:21.98\, -5:26:56.8,J1850+0026\, radec Pulsars\, 18:50:45.14\, 0:26:25.6,J1823+0550\, radec Pulsars\, 18:23:30.97\, 5:50:24.3,J1841+0912\, radec Pulsars\, 18:41:55.96\, 9:12:07.4,J1819+1305\, radec Pulsars\, 18:19:56.23\, 13:05:15.3,J1857+0057\, radec Pulsars\, 18:57:00.80\, 0:57:16.8,J1857+0212\, radec Pulsars\, 18:57:43.64\, 2:12:41.1,J1901+0331\, radec Pulsars\, 19:01:31.78\, 3:31:06.0,J1904+0004\, radec Pulsars\, 19:04:12.72\, 0:04:05.3,J1905-0056\, radec Pulsars\, 19:05:27.74\, -0:56:41.0,J1926-0652\, radec Pulsars\, 19:26:37.11\, -6:52:43.0",SCI-20180516-MB-02,2020-03-29T02:01:58Z,1585447248,MeerTIME TPA 2020-03-29  Sub1  (ptuse 1.2),17048.79,SPOOLED,,1024,"J1709-4429,J1435-5954,J1440-6344,J1502-5653,J1507-4352,J1511-5414,J1530-5327,J1531-5610,J1534-4428,J1534-5334,J1534-5405,J1551-4424,J1555-2341,J1603-2712,J1603-3539,J1648-3256,J1650-1654,J1603-5657,J1622-4802,J1622-4950,J1626-4537,J1627-5936,J1632-4621,J1648-6044,J1649-3805,J1649-4349,J1703-3241,J1703-4851,J1705-3950,J1709-4401,J1720-3659,J1722-3632,J1723-3659,J1737-3555,J1738-3211,J1744-3130,J1750-3157,J1750-3503,J1808-3249,J1807-2715,J1759-2205,J1703-1846,J1748-1300,J1805-0619,J1806-1154,J1808-0813,J1812-1733,J1816-1729,J1818-1422,J1819-0925,J1822-4209,J1823-0154,J1824-1118,J1824-1159,J1831-0823,J1832-0644,J1832-1021,J1833-0338,J1834-0426,J1837-0653,J1839-0643,J1840-0809,J1840-0815,J1843-0211,J1843-0459,J1844-0244,J1843-0000,J1850-0006,J1851-0053,J1856-0526,J1850+0026,J1823+0550,J1841+0912,J1819+1305,J1857+0057,J1857+0212,J1901+0331,J1904+0004,J1905-0056,J1926-0652",8.56E8,1.712E9
"J1709-4429\, radec Pulsars\, 17:09:42.62\, -44:29:13.0,J1513-5739\, radec Pulsars\, 15:13:58.99\, -57:39:01.4,J1513-5908\, radec Pulsars\, 15:13:55.62\, -59:08:09.0,J1514-4834\, radec Pulsars\, 15:14:14.56\, -48:34:19.5,J1518-3952\, radec Pulsars\, 15:18:56.97\, -39:52:30.3,J1536-3602\, radec Pulsars\, 15:36:17.38\, -36:02:58.8,J1614-3937\, radec Pulsars\, 16:14:31.23\, -39:37:28.8,J1537-4912\, radec Pulsars\, 15:37:28.20\, -49:12:03.0,J1527-5552\, radec Pulsars\, 15:27:40.75\, -55:52:08.3,J1543-5459\, radec Pulsars\, 15:43:56.25\, -54:59:13.7,J1548-5607\, radec Pulsars\, 15:48:44.03\, -56:07:33.9,J1549-4848\, radec Pulsars\, 15:49:21.15\, -48:48:37.4,J1610-5006\, radec Pulsars\, 16:10:44.30\, -50:06:42.2,J1613-4714\, radec Pulsars\, 16:13:28.99\, -47:14:26.9,J1615-5537\, radec Pulsars\, 16:15:40.43\, -55:37:00.5,J1618-4723\, radec Pulsars\, 16:18:06.80\, -47:23:19.1,J1635-5954\, radec Pulsars\, 16:35:09.08\, -59:54:41.0,J1637-4553\, radec Pulsars\, 16:37:58.71\, -45:53:27.3,J1639-4604\, radec Pulsars\, 16:39:21.20\, -46:04:33.1,J1640-4715\, radec Pulsars\, 16:40:13.19\, -47:15:35.3,J1646-6831\, radec Pulsars\, 16:46:54.80\, -68:31:51.0,J1651-7642\, radec Pulsars\, 16:51:07.87\, -76:42:39.5,J1653-4249\, radec Pulsars\, 16:53:40.22\, -42:49:03.3,J1658-4958\, radec Pulsars\, 16:58:54.92\, -49:58:58.4,J1742-4616\, radec Pulsars\, 17:42:26.10\, -46:16:53.5,J1719-4006\, radec Pulsars\, 17:19:01.72\, -40:06:59.5,J1743-4212\, radec Pulsars\, 17:43:05.22\, -42:12:02.4,J1655-3048\, radec Pulsars\, 16:55:24.53\, -30:48:42.0,J1700-3312\, radec Pulsars\, 17:00:52.98\, -33:12:46.5,J1718-3825\, radec Pulsars\, 17:18:13.57\, -38:25:18.1,J1740-3052\, radec Pulsars\, 17:40:50.00\, -30:52:04.3,J1759-3107\, radec Pulsars\, 17:59:22.06\, -31:07:21.5,J1720-2933\, radec Pulsars\, 17:20:34.12\, -29:33:16.2,J1743-3150\, radec Pulsars\, 17:43:36.68\, -31:50:21.7,J1711-1509\, radec Pulsars\, 17:11:55.06\, -15:09:39.7,J1801-2304\, radec Pulsars\, 18:01:19.81\, -23:04:44.6,J1801-2451\, radec Pulsars\, 18:01:00.02\, -24:51:27.5,J1801-2920\, radec Pulsars\, 18:01:46.83\, -29:20:38.6,J1809-1917\, radec Pulsars\, 18:09:43.15\, -19:17:38.1,J1809-1943\, radec Pulsars\, 18:09:51.09\, -19:43:51.9,J1809-2109\, radec Pulsars\, 18:09:14.33\, -21:09:02.9,J1812-1718\, radec Pulsars\, 18:12:07.21\, -17:18:29.5,J1819-1114\, radec Pulsars\, 18:19:28.78\, -11:14:43.0,J1801-0357\, radec Pulsars\, 18:01:22.66\, -3:57:55.0,J1811-0154\, radec Pulsars\, 18:11:19.88\, -1:54:30.9,J1820-0509\, radec Pulsars\, 18:20:22.73\, -5:09:38.5,J1820-1346\, radec Pulsars\, 18:20:19.76\, -13:46:15.3,J1820-1818\, radec Pulsars\, 18:20:39.09\, -18:18:03.3,J1822-1400\, radec Pulsars\, 18:22:54.04\, -14:00:02.4,J1824-1423\, radec Pulsars\, 18:24:57.39\, -14:23:05.3,J1826-1131\, radec Pulsars\, 18:26:05.47\, -11:31:43.6,J1827-0750\, radec Pulsars\, 18:27:02.74\, -7:50:19.2,J1827-0958\, radec Pulsars\, 18:27:05.48\, -9:58:43.1,J1828-0611\, radec Pulsars\, 18:28:20.71\, -6:11:51.5,J1834-1202\, radec Pulsars\, 18:34:23.12\, -12:02:26.4,J1835-0643\, radec Pulsars\, 18:35:05.56\, -6:43:06.4,J1835-1020\, radec Pulsars\, 18:35:57.58\, -10:20:04.5,J1836-0436\, radec Pulsars\, 18:36:51.79\, -4:36:37.7,J1836-1008\, radec Pulsars\, 18:36:53.93\, -10:08:08.3,J1841-0157\, radec Pulsars\, 18:41:56.21\, -1:57:54.6,J1841-0345\, radec Pulsars\, 18:41:38.68\, -3:48:42.6,J1842+1332\, radec Pulsars\, 18:42:29.96\, 13:32:01.5,J1842-0359\, radec Pulsars\, 18:42:26.48\, -3:59:59.8,J1842-0905\, radec Pulsars\, 18:42:22.14\, -9:05:24.6,J1844-0433\, radec Pulsars\, 18:44:33.45\, -4:33:12.4,J1845-0434\, radec Pulsars\, 18:45:34.71\, -4:34:29.8,J1847-0605\, radec Pulsars\, 18:47:21.07\, -6:05:14.1,J1849-0317\, radec Pulsars\, 18:49:57.85\, -3:17:31.0,J1849-0636\, radec Pulsars\, 18:49:06.43\, -6:37:06.9,J1852-2610\, radec Pulsars\, 18:52:59.47\, -26:10:12.7,J1853+0505\, radec Pulsars\, 18:53:04.36\, 5:05:26.1,J1853+0545\, radec Pulsars\, 18:53:58.41\, 5:45:55.3,J1853-0004\, radec Pulsars\, 18:53:23.02\, -0:04:32.3,J1855+0307\, radec Pulsars\, 18:55:26.63\, 3:07:20.2,J1901-0312\, radec Pulsars\, 19:01:15.67\, -3:12:29.5,J1901-0906\, radec Pulsars\, 19:01:53.01\, -9:06:11.1,J1902+0556\, radec Pulsars\, 19:02:42.62\, 5:56:25.9",SCI-20180516-MB-02,2020-03-29T02:00:45Z,1585447245,MeerTIME TPA 2020-03-29  Sub2  (ptuse 3.4),16712.93,SPOOLED,,1024,"J1709-4429,J1513-5739,J1513-5908,J1514-4834,J1518-3952,J1536-3602,J1614-3937,J1537-4912,J1527-5552,J1543-5459,J1548-5607,J1549-4848,J1610-5006,J1613-4714,J1615-5537,J1618-4723,J1635-5954,J1637-4553,J1639-4604,J1640-4715,J1646-6831,J1651-7642,J1653-4249,J1658-4958,J1742-4616,J1719-4006,J1743-4212,J1655-3048,J1700-3312,J1718-3825,J1740-3052,J1759-3107,J1720-2933,J1743-3150,J1711-1509,J1801-2304,J1801-2451,J1801-2920,J1809-1917,J1809-1943,J1809-2109,J1812-1718,J1819-1114,J1801-0357,J1811-0154,J1820-0509,J1820-1346,J1820-1818,J1822-1400,J1824-1423,J1826-1131,J1827-0750,J1827-0958,J1828-0611,J1834-1202,J1835-0643,J1835-1020,J1836-0436,J1836-1008,J1841-0157,J1841-0345,J1842+1332,J1842-0359,J1842-0905,J1844-0433,J1845-0434,J1847-0605,J1849-0317,J1849-0636,J1852-2610,J1853+0505,J1853+0545,J1853-0004,J1855+0307,J1901-0312,J1901-0906,J1902+0556",8.56E8,1.712E9
"J1939-6342_S\, radec\, 19:39:25.03\, -63:52:45.5,J1939-6342_O | PKS 1934-63\, radec\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231),J1939-6342_N\, radec\, 19:39:25.03\, -63:32:45.9",SCI-20180516-MB-99,2020-03-29T01:50:25Z,1585446619,Sub2: Fluxcal J1939-6342,247.9,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
"J1939-6342_S\, radec\, 19:39:25.03\, -63:52:45.5,J1939-6342_O | PKS 1934-63\, radec\, 19:39:25.03\, -63:42:45.7\, (200.0 12000.0 -11.11 7.777 -1.231),J1939-6342_N\, radec\, 19:39:25.03\, -63:32:45.9",SCI-20180516-MB-99,2020-03-29T01:50:22Z,1585446618,Sub1: Fluxcal J1939-6342,247.9,SPOOLED,,1024,"J1939-6342_S,J1939-6342_O,PKS 1934-63,J1939-6342_N",8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-99,2020-03-29T01:41:39Z,1585446096,Sub1: Meertime phase up with flatten bandpass,383.84,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-99,2020-03-29T01:30:42Z,1585445440,Sub1: Meertime phase up with flatten bandpass,391.83,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-99,2020-03-29T01:30:39Z,1585445436,Sub2: Meertime phase up with flatten bandpass,391.83,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",8.56E8,1.712E9
"J0408-6545 | 0408-658\, radec fluxcal bpcal delaycal\, 4:08:20.38\, -65:45:09.1,J0521+1638 | 3C138\, radec polcal\, 5:21:09.89\, 16:38:22.1,J1037+0223 | J1037+0223\, radec gaincal\, 10:37:43.60\, 2:23:57.1,J1008+0740 | 3C237\, radec gaincal\, 10:08:00.02\, 7:30:16.6,J0959+0212 | COSMOS_5\, radec target\, 9:59:03.68\, 2:12:21.0,J1331+3030 | 3C286\, radec polcal\, 13:31:08.29\, 30:30:33.0",SCI-20180516-KH-01,2020-03-28T16:30:37Z,1585413022,MIGHTEE COSMOS_5,28763.83,SPOOLED,true,32768,"J0408-6545,0408-658,J0521+1638,3C138,J1037+0223,J1008+0740,3C237,J0959+0212,COSMOS_5,J1331+3030,3C286",8.56E8,1.712E9
"J0737-3039A\, radec Pulsars\, 7:37:51.25\, -30:39:40.7,J0437-4715\, radec Pulsars\, 4:37:15.90\, -47:15:09.1",SCI-20180516-MB-03,2020-03-28T12:38:44Z,1585399115,"MeerTIME J0737-3039A UHF ",10636.12,SPOOLED,,1024,"J0737-3039A,J0437-4715",5.44E8,1.088E9
"J0737-3039A\, radec Pulsars\, 7:37:51.25\, -30:39:40.7",SCI-20180516-MB-03,2020-03-28T12:15:17Z,1585397650,"MeerTIME J0737-3039A UHF ",1184.46,SPOOLED,,1024,J0737-3039A,5.44E8,1.088E9
"J0408-6545_S\, radec\, 4:08:20.38\, -65:55:08.9,J0408-6545_O | PKS 0408-65\, radec\, 4:08:20.38\, -65:45:09.1\, (1410.0 8400.0 -3.708 3.807 -0.7202),J0408-6545_N\, radec\, 4:08:20.38\, -65:35:09.3",SCI-20180516-MB-99,2020-03-28T11:41:16Z,1585395672,Fluxcal J0408-6545,408.16,SPOOLED,,1024,"J0408-6545_S,J0408-6545_O,PKS 0408-65,J0408-6545_N",5.44E8,1.088E9
"J1939-6342 | PKS1934-638 | PKS 1934-63\, radec bfcal single_accumulation\, 19:39:25.03\, -63:42:45.6\, (408.0 8640.0 -30.76 26.49 -7.098 0.6053)",SCI-20180516-MB-99,2020-03-28T11:30:57Z,1585395056,Meertime 1K L-band phase up with flatten bandpass,408.16,SPOOLED,,1024,"J1939-6342,PKS1934-638,PKS 1934-63",5.44E8,1.088E9
